profID,avgDifficulty,avgRating,department,firstName,lastName,numRatings,wouldTakeAgainPercent,fullName
1477562,1.5,5.0,Mathematics,Matthew,Deland,2,,Matthew Deland
1478499,2.7,3.2,Not Specified,Jennifer,Yim,10,,Jennifer Yim
1481990,2.3,4.9,Physics,Vanessa,Sih,4,,Vanessa Sih
1482551,4.0,5.0,Not Specified,Matthew,Kenyon,1,,Matthew Kenyon
1485726,4.0,3.5,English,Lara,Hamza,2,,Lara Hamza
1487132,5.0,3.5,Arabic,Maxim,Romanov,1,,Maxim Romanov
1492220,3.3,4.7,Near Eastern Studies,Mohammad,Alhawary,8,100.0,Mohammad Alhawary
1493052,1.0,3.3,Statistics,Alice,Huang,2,,Alice Huang
1494673,3.0,3.7,Communication Studies,Rossie,Hutchinson,19,,Rossie Hutchinson
1495881,2.8,4.8,Mathematics,Robert,Jenkins,9,,Robert Jenkins
1496270,2.8,2.1,American Studies,Christine,Delisle,6,,Christine Delisle
1496286,2.0,4.5,Spanish,Gladys,Saborio,1,,Gladys Saborio
1496985,3.0,4.5,English,Shane,Slattery-Quintanilla,2,,Shane Slattery-Quintanilla
1497119,2.4,4.5,Psychology,Nestor,Lopez-Duran,33,89.0,Nestor Lopez-Duran
1498803,3.2,3.7,Aerospace Studies,James,Cutler,6,60.0,James Cutler
1499060,1.0,3.7,Music,Joyce,Yip,3,,Joyce Yip
1499130,3.4,3.2,Physics,Bing,Zhou,10,50.0,Bing Zhou
1499354,3.9,4.8,Spanish,Wendy,Tashian,14,88.0,Wendy Tashian
1500131,1.0,5.0,Psychology,Lottie,Walker,1,,Lottie Walker
1500808,4.0,3.0,English,Isabel,Milan,1,,Isabel Milan
1501892,1.3,5.0,Art,Dennis,Guastella,3,,Dennis Guastella
1501893,3.3,4.7,Philosophy,Alex,Silk,3,,Alex Silk
1502300,3.0,2.5,Mathematics,Zhao,Lan,1,,Zhao Lan
1502403,3.3,2.9,Anthropology,Michael,Lempert,10,66.0,Michael Lempert
1502724,1.8,5.0,German,Julie,Gruber,22,100.0,Julie Gruber
1503223,3.9,2.6,Mathematics,Divakar,Viswanath,28,38.0,Divakar Viswanath
1503439,3.7,3.7,Engineering,Allison,Steiner,3,100.0,Allison Steiner
1503712,3.0,3.4,English,Alexandra,Stern,5,,Alexandra Stern
1504121,3.3,2.3,Computer Science,Benjamin,Kuipers,12,0.0,Benjamin Kuipers
1504490,0.0,0.0,Biology,Tracy,Bialk,0,,Tracy Bialk
1504537,1.7,5.0,Linguistics,Sarah,Thomason,3,100.0,Sarah Thomason
1504557,0.0,0.0,Not Specified,Amanda,Zacharias,0,,Amanda Zacharias
1505082,2.5,4.4,Chemistry,Gary,Jensen,4,,Gary Jensen
1505323,3.1,4.2,Astronomy,Chris,Miller,14,83.0,Chris Miller
1505513,2.7,4.5,Not Specified,Robert,Wyrod,6,,Robert Wyrod
1505635,3.6,3.8,Computer Science,Andrew,Morgan,5,,Andrew Morgan
1505973,3.7,2.7,Biochemistry,Raymond,Trievel,12,100.0,Raymond Trievel
1506065,1.4,4.8,Medicine,Andrew,Flint,34,100.0,Andrew Flint
1506710,4.0,1.0,Mathematics,Thomas,Fiore,1,0.0,Thomas Fiore
1507777,2.9,3.1,Classical Studies,Francesca,Schironi,27,22.0,Francesca Schironi
1507980,2.9,4.4,Russian,Renee,Scherer,7,,Renee Scherer
1508926,2.2,4.6,Economics,Daniel,Ackerberg,5,,Daniel Ackerberg
1509085,2.0,4.5,Chemistry,Paul,Rasmussen,1,,Paul Rasmussen
1512514,1.0,3.5,Women's Studies,Anjel,Vahratian,1,,Anjel Vahratian
1513377,3.0,4.3,Political Science,Andrew,Kerner,14,100.0,Andrew Kerner
1513861,0.0,0.0,Psychology,Diane,Graves Oliver,0,,Diane Graves Oliver
1514747,1.0,5.0,Electrical Engineering,Sanghoon,Kim,3,,Sanghoon Kim
1514767,5.0,2.5,Physics,Chris,Trowbridge,1,,Chris Trowbridge
1514957,1.0,4.5,Astronomy,Ilse,Cleeves,1,,Ilse Cleeves
1515184,5.0,1.5,Mathematics,Thomas,Emmerling,1,,Thomas Emmerling
1515532,3.3,4.2,Sociology,Victoria,Johnson,8,0.0,Victoria Johnson
1515816,2.2,5.0,Aerospace Studies,Iain,Boyd,5,,Iain Boyd
1516299,2.4,3.0,English,David,Porter,9,,David Porter
1516643,2.9,4.3,Philosophy,Daniel,Jacobson,15,77.0,Daniel Jacobson
1517115,3.5,4.3,Mathematics,Hamed,Razavi,2,,Hamed Razavi
1517116,2.2,4.3,English,Elizabeth,Gramm,6,,Elizabeth Gramm
1517725,3.0,3.3,Spanish,Marcelino,Viera,2,,Marcelino Viera
1518159,3.0,5.0,Film,Alexis,Bravos,1,,Alexis Bravos
1518284,2.0,4.9,English,Timothy,Green,5,,Timothy Green
1518287,2.0,5.0,Mathematics,Zhixian,Zhu,3,100.0,Zhixian Zhu
1518290,1.8,4.9,Mathematics,Mark,Conger,21,100.0,Mark Conger
1519084,2.5,4.6,Languages,Patrick,Tonks,4,,Patrick Tonks
1519189,1.0,2.8,Art,Russell,Thayer,3,,Russell Thayer
1519208,2.0,2.0,Art,Mary,Schmidt,3,,Mary Schmidt
1520054,3.0,4.0,Political Science,Kirill,Kalinin,1,,Kirill Kalinin
1520080,2.7,3.7,Engineering,Stephanie,Sheffield,3,100.0,Stephanie Sheffield
1520480,3.7,3.8,Near Eastern Studies,Sarai,Aharoni,3,,Sarai Aharoni
1520584,3.1,4.4,Electrical Engineering,David,Wentzloff,7,100.0,David Wentzloff
1520642,0.0,0.0,Physics,Ibrahim,Hakim,0,,Ibrahim Hakim
1520789,2.0,5.0,African-American Studies,Larry,Rowley,1,,Larry Rowley
1521227,2.2,4.3,Asian Studies,Benjamin,Brose,12,100.0,Benjamin Brose
1521268,2.6,4.6,Economics,James,Wang,5,,James Wang
1521269,3.5,3.0,History,Joseph,Viscomi,2,100.0,Joseph Viscomi
1524517,3.5,2.4,Information Science,Eytan,Adar,6,0.0,Eytan Adar
1526308,3.7,3.7,Mathematics,Mark,Radosevich,35,68.0,Mark Radosevich
1528503,1.0,1.5,Administration,Tad,Ritter,1,,Tad Ritter
1529534,2.5,4.8,Chemistry,Kevin,Fortner,13,,Kevin Fortner
1529806,4.0,3.8,Music,Carmen,Pelton,2,0.0,Carmen Pelton
1530340,3.5,3.3,Electrical Engineering,Silvio,Savarese,2,,Silvio Savarese
1530507,3.0,4.4,German,Andrew,Mills,20,72.0,Andrew Mills
1531412,2.6,5.0,English,Emily,Goedde,7,,Emily Goedde
1534361,3.0,3.6,Anthropology,Bridgette,Guarasci,7,,Bridgette Guarasci
1534472,2.5,3.8,Economics,Anna,Meyendorff,2,,Anna Meyendorff
1535152,2.0,5.0,Chemistry,Jeffery,Raymond,2,,Jeffery Raymond
1535795,3.5,4.6,Education,Nancy,Songer,8,,Nancy Songer
1535864,3.1,2.2,Mathematics,Jeffrey,Brown,11,,Jeffrey Brown
1535963,3.0,5.0,Business Economics,Sutirtha,Bagchi,1,,Sutirtha Bagchi
1539024,2.8,3.0,French,Marie,Capel,4,,Marie Capel
1539907,0.0,0.0,Biblical Studies,Ethan,Srinivasan,0,,Ethan Srinivasan
1539908,2.4,4.9,Biochemistry,Pamela,Wong,7,100.0,Pamela Wong
1540395,2.0,5.0,Psychology,Ali,Ziegler,1,,Ali Ziegler
1540397,2.6,5.0,Psychology,Amy,Moors,5,,Amy Moors
1543417,4.7,1.9,Mechanical Engineering,Gabor,Orosz,47,100.0,Gabor Orosz
1546183,4.0,2.0,Industrial Engineering,Olga,Raskina,1,,Olga Raskina
1546194,1.0,3.5,Mechanical Engineering,Lin,LI,1,,Lin LI
1546195,2.7,3.5,Industrial Engineering,Xiuli,Chao,7,33.0,Xiuli Chao
1546196,3.0,4.0,Industrial Engineering,Robert,Smith,1,,Robert Smith
1546283,2.1,4.9,German,Andreas,Gailus,8,100.0,Andreas Gailus
1546633,0.0,0.0,Computer Engineering,Marios,Papaefthymiou,0,,Marios Papaefthymiou
1547913,1.8,5.0,Civil Engineering,Jason,McCormick,6,,Jason McCormick
1548056,3.5,4.3,Sociology,Howard,Kimeldorf,2,,Howard Kimeldorf
1548356,3.0,5.0,Sociology,Amy,Cooter,1,,Amy Cooter
1548609,5.0,1.5,Psychology,Sara,McClellan,1,,Sara McClellan
1549364,2.4,5.0,English Language & Literature,Konstantina,Karageorgos,7,100.0,Konstantina Karageorgos
1549405,3.8,3.3,Kinesiology,Sean,Meehan,16,100.0,Sean Meehan
1552107,4.0,2.1,Entrepreneurship,Erik (richard),Gordon,13,0.0,Erik (richard) Gordon
1552949,3.0,4.8,Biostatistics,Tom,Braun,2,100.0,Tom Braun
1553131,1.9,4.8,English,James Cody,Walker,20,100.0,James Cody Walker
1553251,2.5,3.8,Anthropology,John,Mathias,4,,John Mathias
1553792,3.5,3.9,Statistics,Liza,Levina,11,100.0,Liza Levina
1553872,4.0,1.5,Italian,Romana,Habekovic,1,,Romana Habekovic
1554973,2.4,4.5,Sociology,Geneviève,Zubrzycki,16,100.0,Geneviève Zubrzycki
1555350,1.8,5.0,Theater,Sarah-Jane,Gwillim,5,,Sarah-Jane Gwillim
1555490,4.0,3.3,Physics,Kathryn,Zurek,2,,Kathryn Zurek
1556267,0.0,0.0,Near Eastern Studies,Raji,Rammony,0,,Raji Rammony
1556334,3.1,4.9,Mathematics,Matthew,Stover,8,,Matthew Stover
1556683,2.4,4.8,Biology,Blaise,Boles,7,,Blaise Boles
1557206,0.0,0.0,Information Science,Lada,Adamic,0,,Lada Adamic
1557290,0.0,0.0,Anthropology,Virginia,Hutton-Estabrook,0,,Virginia Hutton-Estabrook
1558514,3.0,5.0,Spanish,Sergio,Huarcaya,1,,Sergio Huarcaya
1559282,4.0,1.6,Economics,Jeremy,Fox,6,,Jeremy Fox
1559870,3.2,4.6,English,Dina,Karageorgos,6,,Dina Karageorgos
1560274,1.0,5.0,Near Eastern Studies,Sarah,Mirza,1,,Sarah Mirza
1560632,2.0,4.3,Aerospace Studies,Mark,Moldwin,18,100.0,Mark Moldwin
1560707,2.0,4.0,Art,Charlie,Michaels,1,,Charlie Michaels
1560999,2.5,4.5,Computer Science,Georg,Essl,2,,Georg Essl
1561464,3.2,3.9,Spanish,Allison,Riccardi,17,75.0,Allison Riccardi
1561717,2.7,4.2,Music,Daniel,Gilbert,8,100.0,Daniel Gilbert
1561895,3.2,3.3,Art,Brad,Smith,10,40.0,Brad Smith
1561914,4.7,1.4,Mathematics,Thomas,Lam,23,20.0,Thomas Lam
1562076,5.0,1.0,Natural Resources,Joan,Nassauer,1,,Joan Nassauer
1562305,0.0,0.0,Astronomy,Duncan,Campbell,0,,Duncan Campbell
1562799,1.5,4.5,English,Franke,Varca,2,,Franke Varca
1562892,2.8,4.8,Political Science,Jowei,Chen,25,90.0,Jowei Chen
1563093,5.0,1.0,Architecture,Kaleena,Quinn,2,0.0,Kaleena Quinn
1563194,3.2,3.8,Mathematics,Roman,Vershynin,4,100.0,Roman Vershynin
1563569,2.6,3.5,Art,David,Chung,5,0.0,David Chung
1563597,4.0,3.8,Nursing,Teresa,Bruggeman,22,75.0,Teresa Bruggeman
1563772,2.8,4.0,Mathematics,Zuoqin,Wang,10,,Zuoqin Wang
1563788,2.4,4.5,Spanish,Patricia,Bonfil,12,100.0,Patricia Bonfil
1564540,3.2,4.3,Chemistry,Alex,Ketchum,8,50.0,Alex Ketchum
1564616,3.8,3.2,Mathematics,Manabu,MacHida,8,,Manabu MacHida
1564746,0.0,0.0,English,Genevieve,Creedon,0,,Genevieve Creedon
1565869,4.5,2.2,Women's Studies,Jennifer,McFarlane-Harris,6,100.0,Jennifer McFarlane-Harris
1567722,3.0,3.3,Spanish,Andrea,Dewees,2,,Andrea Dewees
1567830,3.0,4.5,Foreign Languages,Allison,Santoro Riccardi,3,100.0,Allison Santoro Riccardi
1567899,2.4,3.5,Asian Studies,Varuni,Bhatia,17,16.0,Varuni Bhatia
1567909,3.3,2.5,Psychology,Sarah,Trinh,3,,Sarah Trinh
1568428,4.3,4.7,Political Science,Athena,Kolbe,11,,Athena Kolbe
1568674,2.9,4.2,Mathematics,Hala,Al Hajj Shehadeh,26,33.0,Hala Al Hajj Shehadeh
1568701,1.0,5.0,Women's Studies,Dashini,Jeyathurai,1,,Dashini Jeyathurai
1568992,4.0,3.1,Mechanical Engineering,Kenn,Oldham,8,40.0,Kenn Oldham
1569224,3.5,5.0,Biomedical,Aileen,Huang-Saad,2,,Aileen Huang-Saad
1569486,2.4,4.8,Scandinavian,Johanna,Eriksson,11,100.0,Johanna Eriksson
1570129,1.0,5.0,Mathematics,Hieu,Ngo,1,,Hieu Ngo
1571358,4.0,2.5,Mathematics,Arash,Fahim,2,,Arash Fahim
1571510,2.4,5.0,Communication Studies,Julia,Lippman,5,,Julia Lippman
1571731,3.0,5.0,Finance,Stefanos,Delikouras,1,,Stefanos Delikouras
1572603,3.0,3.0,Astronomy,Shannon Elizabeth,Schmoll,2,,Shannon Elizabeth Schmoll
1573058,3.0,4.9,Aerospace Studies,Ilya,Kolmanovsky,4,100.0,Ilya Kolmanovsky
1573430,1.4,4.5,Near Eastern Studies,Behrad,Aghaei,11,100.0,Behrad Aghaei
1573786,3.0,3.0,Biochemistry,Hisashi,Umemori,1,,Hisashi Umemori
1574088,2.0,4.5,Mathematics,Weiyi,Zhang,2,,Weiyi Zhang
1576896,2.7,3.8,Economics,Paul,Rhode,3,,Paul Rhode
1578293,3.0,5.0,Social Work,Daphne,Watkins,2,,Daphne Watkins
1579788,1.0,4.5,Psychology,Felecia,Webb,1,,Felecia Webb
1583213,1.5,4.9,History,Jean,Hebrard,4,,Jean Hebrard
1583486,2.0,5.0,Anthropology,Julie,Lesnik,1,,Julie Lesnik
1586436,3.0,5.0,Public Health,Rachel,Snow,1,,Rachel Snow
1588501,2.7,4.2,American Studies,Julie,Ellison,3,,Julie Ellison
1592528,5.0,1.0,Mathematics,Feng,Rong,1,,Feng Rong
1592747,2.0,5.0,Psychology,Diana,Betz,2,,Diana Betz
1594268,1.7,4.8,Biology,Charles,Taylor,3,,Charles Taylor
1594279,2.9,4.4,Philosophy,Warren,Herold,4,100.0,Warren Herold
1594761,2.2,4.9,Accounting,David,Wright,5,,David Wright
1596065,2.0,4.6,Spanish,Brian,Whitener,4,,Brian Whitener
1596068,2.4,4.8,Music,Julie,Skadsem,5,100.0,Julie Skadsem
1596563,3.0,4.1,Chemistry,Virginia,Cangelosi,12,100.0,Virginia Cangelosi
1599464,4.3,4.3,Naval Architecture,Ryan,Eustice,4,,Ryan Eustice
1602165,0.0,0.0,African-American Studies,Scott,Edmondson,0,,Scott Edmondson
1602362,1.7,4.3,English Language & Literature,Pamela,Goodacre,3,,Pamela Goodacre
1604931,2.7,4.9,Mathematics,Pedro,Acosta,12,,Pedro Acosta
1608365,2.2,4.5,Spanish,Erika,Almenara,6,,Erika Almenara
1610080,0.0,0.0,Marketing,Robert,Dolan,0,,Robert Dolan
1610665,0.0,0.0,Civil Engineering,Kyle,Anderson,0,,Kyle Anderson
1613154,1.9,4.7,Spanish,Leyre,Alegre Figuero,9,100.0,Leyre Alegre Figuero
1613819,4.5,2.0,Mathematics,Rolando,Herrera,2,,Rolando Herrera
1615404,2.0,4.0,Industrial Engineering,Larry,Seiford,7,100.0,Larry Seiford
1615470,0.0,0.0,Mathematics,Robinson,Latasha,0,,Robinson Latasha
1616156,2.0,4.0,Political Science,Marie,Puccio,1,,Marie Puccio
1616227,2.6,4.9,Italian,Vincenzo,Binetti,8,100.0,Vincenzo Binetti
1616273,2.9,4.8,English,Joseph,Horton,23,100.0,Joseph Horton
1616531,4.1,3.8,Chemistry,Rosanne,Sension,12,71.0,Rosanne Sension
1616748,2.8,5.0,Mathematics,Olivia,Walch,4,,Olivia Walch
1617758,2.7,4.8,Psychology,Steven,Grady,3,,Steven Grady
1618233,3.8,2.6,Ecology & Evolutionary Biology,Pej,Rohani,10,100.0,Pej Rohani
1618513,1.9,4.6,Statistics,Carrie,Hosman,16,,Carrie Hosman
1619973,4.0,2.0,Epidemiology,Amr,Soloman,1,,Amr Soloman
1620292,2.8,3.8,Languages,Abigail,Celis,4,100.0,Abigail Celis
1620579,0.0,0.0,Spanish,Frank,Bruce,0,,Frank Bruce
1621744,0.0,0.0,Arabic,Nadir,Muhsin,0,,Nadir Muhsin
1622038,1.6,5.0,Arabic,Mohammed,Safi,5,,Mohammed Safi
1622306,3.9,4.3,Computer Science,Honglak,Lee,19,66.0,Honglak Lee
1623024,2.3,4.4,Art History,Brendan,Fay,16,,Brendan Fay
1623176,5.0,2.0,Biochemistry,Gabriel,Roman,1,,Gabriel Roman
1624917,3.0,5.0,Social Work,Mike,Spencer,1,100.0,Mike Spencer
1625033,4.2,4.8,Social Work,Emily,Nicklett,6,100.0,Emily Nicklett
1625116,4.5,3.0,English,Anna,Brenner,2,,Anna Brenner
1626668,3.0,3.0,Materials Engineering,John,Kieffer,1,,John Kieffer
1627589,3.5,3.3,African Studies,Adam,Ashforth,8,100.0,Adam Ashforth
1628198,3.5,2.8,Biomedical,Michael,Tarasev,2,,Michael Tarasev
1641461,2.8,4.1,Industrial Engineering,Mariel,Lavieri,12,100.0,Mariel Lavieri
1647061,1.9,4.9,English Language & Literature,Melanie,Yergeau,8,100.0,Melanie Yergeau
1647276,2.1,4.7,English,Timothy,Hedges,11,,Timothy Hedges
1647840,2.0,3.6,Mathematics,Lunmei,Huang,4,,Lunmei Huang
1647901,3.5,3.4,English,Amanda,Goldblatt,4,,Amanda Goldblatt
1648464,3.0,4.8,Mathematics,Daniel,Erman,3,,Daniel Erman
1650800,3.0,4.5,Biostatistics,Bhramar,Mukherjee,2,,Bhramar Mukherjee
1652005,0.0,0.0,Music,Jeremy,Crosmer,0,,Jeremy Crosmer
1652690,4.4,3.1,Mechanical Engineering,Chinedum,Okwudire,26,16.0,Chinedum Okwudire
1652768,3.5,1.0,English,Kristi,Rawson,2,,Kristi Rawson
1653444,1.9,4.0,Anthropology,Jason,De Leon,47,47.0,Jason De Leon
1653469,2.9,4.9,Mathematics,Justin,Dunmyre,8,,Justin Dunmyre
1653977,0.0,0.0,History,Rebecca,Grapevine,0,,Rebecca Grapevine
1654650,2.7,4.8,Accounting,ED,Sul,6,100.0,ED Sul
1655183,2.1,4.4,Chemistry,Kamal,Mroue,7,,Kamal Mroue
1655348,1.5,1.8,German,Janet,Vanvalkenburg,2,,Janet Vanvalkenburg
1655660,2.0,5.0,Environmental Science,Allan,David,1,,Allan David
1655923,4.4,2.9,English,Ali,Chetwynd,9,50.0,Ali Chetwynd
1656140,3.4,3.5,Spanish,Andrea,Stiasny,5,100.0,Andrea Stiasny
1656201,3.7,3.6,Environmental Science,Mike,Shriberg,6,,Mike Shriberg
1656242,3.9,3.5,Chemistry,Rebecca,Loy,8,,Rebecca Loy
1656282,2.0,4.1,Economics,Chenyue,HU,5,,Chenyue HU
1656837,3.0,3.5,Not Specified,Laura,MacLathy,1,,Laura MacLathy
1656839,1.0,3.5,Astronomy,Elena,Rasia,1,,Elena Rasia
1656841,3.0,3.1,Astronomy,Mateusz,Ruszkowski,21,45.0,Mateusz Ruszkowski
1657089,5.0,1.0,Mathematics,Jack,Nachman,1,,Jack Nachman
1657129,4.1,3.0,Chemistry,Nils,Walter,11,100.0,Nils Walter
1657134,4.0,3.5,Mathematics,Hyejin,Kim,2,,Hyejin Kim
1657138,2.9,4.1,Mechanical Engineering,Donald,Siegel,9,100.0,Donald Siegel
1657697,2.0,4.5,Nursing,Elizabeth,Duffy,4,100.0,Elizabeth Duffy
1658290,2.0,4.3,Spanish,Donna,Goodin,4,,Donna Goodin
1658715,3.5,4.5,English,Rebecca,Scherm,13,,Rebecca Scherm
1659550,2.8,4.0,Film,Candace,Moore,5,33.0,Candace Moore
1660233,3.3,4.4,Computer Science,Alex,Halderman,8,66.0,Alex Halderman
1660492,2.4,4.8,Not Specified,Lawrence Joseph,Sanna,8,,Lawrence Joseph Sanna
1661204,3.0,4.5,Spanish,Elenacamara,Eguinoa,2,,Elenacamara Eguinoa
1661217,4.0,3.1,Mathematics,Christopher,Lyons,4,,Christopher Lyons
1661237,0.0,0.0,Entrepreneurship,Doug,Neal,0,,Doug Neal
1661486,3.2,4.8,English,Tessa,Brown,5,,Tessa Brown
1661772,3.5,4.3,Genetics,Anuj,Kumar,13,75.0,Anuj Kumar
1661889,2.8,3.9,Greek,Despina,Margomenou,12,60.0,Despina Margomenou
1662019,4.0,3.0,Computer Science,Zeeshan,Syed,1,,Zeeshan Syed
1662192,3.3,3.8,English,Stephanie,Douglass,6,,Stephanie Douglass
1662498,0.0,0.0,Physics,Mike,Melnichuc,0,,Mike Melnichuc
1664131,3.0,2.5,Statistics,Shuheng,Zhou,2,0.0,Shuheng Zhou
1666249,2.1,4.4,Social Work,Scott,Weissman,8,,Scott Weissman
1666418,4.0,3.0,English,Emily,Howard,1,,Emily Howard
1667103,3.0,4.8,Spanish,Sara,Cuenca,2,,Sara Cuenca
1667844,2.6,3.7,Civil Engineering,Scott,Maxwell,5,,Scott Maxwell
1667993,1.3,4.8,Business,Joseph,Walls,3,,Joseph Walls
1669246,4.0,4.5,Mathematics,Kevin,Carde,1,,Kevin Carde
1669247,2.5,3.3,English,Jenny,Kohn,2,,Jenny Kohn
1669700,2.0,4.0,English,Sarah,Linwick,1,,Sarah Linwick
1669887,3.0,5.0,Economics,David,Lam,1,,David Lam
1670130,0.0,0.0,Engineering,Amy,Congor,0,,Amy Congor
1670141,1.3,5.0,Korean,Hunjin,Jung,10,100.0,Hunjin Jung
1670580,4.3,4.5,English,Nania,Lee,4,,Nania Lee
1670581,3.0,4.0,English,Akil,Kumarasamy,1,,Akil Kumarasamy
1670584,0.0,0.0,English,Bashir,Samiya,0,,Bashir Samiya
1670585,3.0,4.8,English,Samiya,Bashir,3,,Samiya Bashir
1670586,2.5,4.3,English,Russell,Brakefield,22,100.0,Russell Brakefield
1673392,1.0,5.0,Psychology,Jen,Goldschmied,2,,Jen Goldschmied
1673736,3.0,3.3,Mathematics,David,Speyer,12,100.0,David Speyer
1673776,3.3,2.8,English,Carlus,Henderson,6,0.0,Carlus Henderson
1674311,2.8,4.9,Asian Studies,Ayaka,Sogabe,8,100.0,Ayaka Sogabe
1674452,2.0,5.0,Anthropology,Judith,Irvine,1,,Judith Irvine
1674726,4.0,4.5,Philosophy,Dmitri,Gallow,1,,Dmitri Gallow
1674949,0.0,0.0,Classical Studies,Evangeline,Lyons,0,,Evangeline Lyons
1675530,0.0,0.0,Anthropology,Shaun,Lynch,0,,Shaun Lynch
1676214,0.0,0.0,American Studies,Howard G,Kimewon,0,,Howard G Kimewon
1676670,3.0,4.0,Aerospace Studies,Anouck,Girard,11,100.0,Anouck Girard
1678056,3.0,4.5,Italian,Francesca,Minonne,2,,Francesca Minonne
1678059,1.7,4.5,Oceanography,Brian,Arbic,18,100.0,Brian Arbic
1678694,1.3,2.8,Geology,Maria,Cruz Da Silvia Castro,4,0.0,Maria Cruz Da Silvia Castro
1679223,2.4,4.5,Environmental Science,Nathan,Sheldon,8,,Nathan Sheldon
1679314,0.0,0.0,Nursing,Marisa,Ferrari,0,,Marisa Ferrari
1679699,2.3,3.9,Women's Studies,Ruby,Tapia,18,100.0,Ruby Tapia
1679769,3.1,3.9,Mechanical Engineering,Eric,Johnsen,7,,Eric Johnsen
1679932,3.3,4.8,Philosophy,Charles,Sebens,3,,Charles Sebens
1679973,0.0,0.0,Art,Jonathan,Lockhart,0,,Jonathan Lockhart
1680040,0.0,0.0,English,Joseph,Cialdella,0,,Joseph Cialdella
1681060,2.0,4.0,English,Matthew,Oches,2,,Matthew Oches
1681147,3.0,3.0,Chemistry,William,Pomerantz,1,,William Pomerantz
1681153,0.0,0.0,Education,Latisha,Ross,0,,Latisha Ross
1681585,1.3,4.7,Foreign Languages,Ali,Ekhteyar,3,,Ali Ekhteyar
1681703,0.0,0.0,Philosophy,Daniel,Little,0,,Daniel Little
1681705,0.0,0.0,Sociology,Greta,Kippner,0,,Greta Kippner
1682960,2.7,4.0,Sociology,Renee,Anspach,9,75.0,Renee Anspach
1686418,2.0,4.5,Psychology,Dijon,Hill,1,,Dijon Hill
1686845,2.6,4.3,Accounting,Cathy,Shakespeare,5,100.0,Cathy Shakespeare
1688120,2.5,4.6,Mathematics,David,Renardy,8,,David Renardy
1690057,2.5,3.5,Sports Management,Mark,Rosentraub,2,100.0,Mark Rosentraub
1690340,0.0,0.0,English,Monica,Faygan,0,,Monica Faygan
1691099,4.7,3.8,Electrical Engineering,Juan,Rivas,6,,Juan Rivas
1691579,4.0,2.5,English,Lisa,Jong,1,,Lisa Jong
1693377,2.3,2.6,Chemistry,Chris,Taylor,4,,Chris Taylor
1698174,2.8,4.3,Mathematics,Karl,Liechty,13,,Karl Liechty
1698585,2.0,5.0,Psychology,Cathleen,Clerkin,2,,Cathleen Clerkin
1698697,4.0,1.7,Mechanical Engineering,William,Schultz,11,20.0,William Schultz
1699499,3.4,4.9,Economics,Adam,Dearing,11,85.0,Adam Dearing
1700133,2.8,3.4,Industrial Engineering,Richard,Hughes,8,40.0,Richard Hughes
1700603,2.0,5.0,Music,Arian,Khaefi,1,,Arian Khaefi
1700794,0.0,0.0,Business,Jon,Levy,0,,Jon Levy
1701892,2.7,3.0,Communication Studies,Emily,Falk,13,,Emily Falk
1703015,2.6,2.8,Judaic Studies,Shachar,Pinsker,10,50.0,Shachar Pinsker
1704173,4.3,4.4,Chemical Engineering,Timothy,Scott,16,50.0,Timothy Scott
1706298,3.5,3.3,Mechanical Engineering,Kira,Barton,11,100.0,Kira Barton
1707386,2.0,4.5,Art,Janie,Paul,1,,Janie Paul
1707465,3.0,4.3,Philosophy,Ishani,Maitra,15,87.0,Ishani Maitra
1707497,1.0,5.0,Nursing,Martha,Funnell,1,,Martha Funnell
1707531,0.0,0.0,Psychology,Orion,Mowbray,0,,Orion Mowbray
1707698,3.4,4.0,History,Anne,Berg,28,85.0,Anne Berg
1707731,2.0,4.5,Communication Studies,Danielle,De La Mare,1,,Danielle De La Mare
1707757,2.3,2.0,African-American Studies,Ronald,Woods,6,0.0,Ronald Woods
1708185,3.6,4.3,Mathematics,Dusty,Grundmeier,10,100.0,Dusty Grundmeier
1708607,0.0,0.0,Economics,Eric,Chyn,0,,Eric Chyn
1708664,1.5,5.0,Residential College,Sarah,Sutter,2,,Sarah Sutter
1708676,1.0,4.5,Biology,Theresa,Ong,1,,Theresa Ong
1708679,2.4,3.3,Film,Matthew,Solomon,20,62.0,Matthew Solomon
1708742,1.5,3.0,Psychology,Patty,Kuo,2,,Patty Kuo
1708770,3.5,3.3,Communication Studies,Josh,Pasek,18,100.0,Josh Pasek
1709173,4.0,4.8,Mathematics,Matthew,Satriano,3,,Matthew Satriano
1709453,4.0,1.7,Mathematics,Ruochuan,Liu,5,,Ruochuan Liu
1709694,3.8,3.9,Public Policy,Yazier,Henry,18,60.0,Yazier Henry
1709957,3.0,4.4,Economics,Shaun,McRae,6,,Shaun McRae
1710077,3.3,4.6,English,Jessica,Young,19,,Jessica Young
1710224,2.7,3.8,Spanish,Anna,Mester,3,,Anna Mester
1710455,3.3,4.4,Molecular/Cellular/Dev Biology,Stefan,Walter,4,,Stefan Walter
1710554,3.0,3.5,Biology,Zepeng,Yao,1,,Zepeng Yao
1710751,3.2,4.1,Psychology,Sara,Konrath,6,,Sara Konrath
1710838,3.0,1.8,English,Lionel,Beasley,2,,Lionel Beasley
1710960,2.0,4.8,Information Science,Finn,Brunton,2,,Finn Brunton
1711863,2.0,4.2,Natural Resources,Josh,Newell,3,,Josh Newell
1712622,1.7,5.0,Music,Robert,Swedberg,3,100.0,Robert Swedberg
