profID,avgDifficulty,avgRating,department,firstName,lastName,numRatings,wouldTakeAgainPercent
1567909,3.3,2.5,Psychology,Sarah,Trinh,3,-1
1568428,4.3,4.7,Political Science,Athena,Kolbe,11,-1
1568674,2.9,4.2,Mathematics,Hala,Al Hajj Shehadeh,26,33.3333
1568701,1,5,Women's Studies,Dashini,Jeyathurai,1,-1
1568992,4,3.1,Mechanical Engineering,Kenn,Oldham,8,40
1569224,3.5,5,Biomedical,Aileen,Huang-Saad,2,-1
1569486,2.4,4.8,Scandinavian,Johanna,Eriksson,11,100
1570129,1,5,Mathematics,Hieu,Ngo,1,-1
1571358,4,2.5,Mathematics,Arash,Fahim,2,-1
1571510,2.4,5,Communication Studies,Julia,Lippman,5,-1
1571731,3,5,Finance,Stefanos,Delikouras,1,-1
1572603,3,3,Astronomy,Shannon Elizabeth,Schmoll,2,-1
1573058,3,4.9,Aerospace Studies,Ilya,Kolmanovsky,4,100
1573430,1.4,4.5,Near Eastern Studies,Behrad,Aghaei,11,100
1573786,3,3,Biochemistry,Hisashi,Umemori,1,-1
1574088,2,4.5,Mathematics,Weiyi,Zhang,2,-1
1576896,2.7,3.8,Economics,Paul,Rhode,3,-1
1578293,3,5,Social Work,Daphne,Watkins,2,-1
1579788,1,4.5,Psychology,Felecia,Webb,1,-1
1583213,1.5,4.9,History,Jean,Hebrard,4,-1
1583486,2,5,Anthropology,Julie,Lesnik,1,-1
1586436,3,5,Public Health,Rachel,Snow,1,-1
1588501,2.7,4.2,American Studies,Julie,Ellison,3,-1
1592528,5,1,Mathematics,Feng,Rong,1,-1
1592747,2,5,Psychology,Diana,Betz,2,-1
1594268,1.7,4.8,Biology,Charles,Taylor,3,-1
1594279,2.9,4.4,Philosophy,Warren,Herold,4,100
1594761,2.2,4.9,Accounting,David,Wright,5,-1
1596065,2,4.6,Spanish,Brian,Whitener,4,-1
1596068,2.4,4.8,Music,Julie,Skadsem,5,100
1596563,3,4.1,Chemistry,Virginia,Cangelosi,12,100
1599464,4.3,4.3,Naval Architecture,Ryan,Eustice,4,-1
1602165,0,0,African-American Studies,Scott,Edmondson,0,-1
1602362,1.7,4.3,English Language & Literature,Pamela,Goodacre,3,-1
1604931,2.7,4.9,Mathematics,Pedro,Acosta,12,-1
1608365,2.2,4.5,Spanish,Erika,Almenara,6,-1
1610080,0,0,Marketing,Robert,Dolan,0,-1
1610665,0,0,Civil Engineering,Kyle,Anderson,0,-1
1613154,1.9,4.7,Spanish,Leyre,Alegre Figuero,9,100
1613819,4.5,2,Mathematics,Rolando,Herrera,2,-1
1615404,2,4,Industrial Engineering,Larry,Seiford,7,100
1615470,0,0,Mathematics,Robinson,Latasha,0,-1
1616156,2,4,Political Science,Marie,Puccio,1,-1
1616227,2.6,4.9,Italian,Vincenzo,Binetti,8,100
1616273,2.9,4.8,English,Joseph,Horton,23,100
1616531,4.1,3.8,Chemistry,Rosanne,Sension,12,71.4286
1616748,2.8,5,Mathematics,Olivia,Walch,4,-1
1617758,2.7,4.8,Psychology,Steven,Grady,3,-1
1618233,3.8,2.6,Ecology & Evolutionary Biology,Pej,Rohani,10,100
1618513,1.9,4.6,Statistics,Carrie,Hosman,16,-1
1619973,4,2,Epidemiology,Amr,Soloman,1,-1
1620292,2.8,3.8,Languages,Abigail,Celis,4,100
1620579,0,0,Spanish,Frank,Bruce,0,-1
1621744,0,0,Arabic,Nadir,Muhsin,0,-1
1622038,1.6,5,Arabic,Mohammed,Safi,5,-1
1622306,3.9,4.3,Computer Science,Honglak,Lee,19,66.6667
1623024,2.3,4.4,Art History,Brendan,Fay,16,-1
1623176,5,2,Biochemistry,Gabriel,Roman,1,-1
1624917,3,5,Social Work,Mike,Spencer,1,100
1625033,4.2,4.8,Social Work,Emily,Nicklett,6,100
1625116,4.5,3,English,Anna,Brenner,2,-1
1626668,3,3,Materials Engineering,John,Kieffer,1,-1
1627589,3.5,3.3,African Studies,Adam,Ashforth,8,100
1628198,3.5,2.8,Biomedical,Michael,Tarasev,2,-1
1641461,2.8,4.1,Industrial Engineering,Mariel,Lavieri,12,100
1647061,1.9,4.9,English Language & Literature,Melanie,Yergeau,8,100
1647276,2.1,4.7,English,Timothy,Hedges,11,-1
1647840,2,3.6,Mathematics,Lunmei,Huang,4,-1
1647901,3.5,3.4,English,Amanda,Goldblatt,4,-1
1648464,3,4.8,Mathematics,Daniel,Erman,3,-1
1650800,3,4.5,Biostatistics,Bhramar,Mukherjee,2,-1
1652005,0,0,Music,Jeremy,Crosmer,0,-1
1652690,4.4,3.1,Mechanical Engineering,Chinedum,Okwudire,26,16.6667
1652768,3.5,1,English,Kristi,Rawson,2,-1
1653444,1.9,4,Anthropology,Jason,De Leon,47,47.0588
1653469,2.9,4.9,Mathematics,Justin,Dunmyre,8,-1
1653977,0,0,History,Rebecca,Grapevine,0,-1
1654650,2.7,4.8,Accounting,ED,Sul,6,100
1655183,2.1,4.4,Chemistry,Kamal,Mroue,7,-1
1655348,1.5,1.8,German,Janet,Vanvalkenburg,2,-1
1655660,2,5,Environmental Science,Allan,David,1,-1
1655923,4.4,2.9,English,Ali,Chetwynd,9,50
1656140,3.4,3.5,Spanish,Andrea,Stiasny,5,100
1656201,3.7,3.6,Environmental Science,Mike,Shriberg,6,-1
1656242,3.9,3.5,Chemistry,Rebecca,Loy,8,-1
1656282,2,4.1,Economics,Chenyue,HU,5,-1
1656837,3,3.5,Not Specified,Laura,MacLathy,1,-1
1656839,1,3.5,Astronomy,Elena,Rasia,1,-1
1656841,3,3.1,Astronomy,Mateusz,Ruszkowski,21,45.4545
1657089,5,1,Mathematics,Jack,Nachman,1,-1
1657129,4.1,3,Chemistry,Nils,Walter,11,100
1657134,4,3.5,Mathematics,Hyejin,Kim,2,-1
1657138,2.9,4.1,Mechanical Engineering,Donald,Siegel,9,100
1657697,2,4.5,Nursing,Elizabeth,Duffy,4,100
1658290,2,4.3,Spanish,Donna,Goodin,4,-1
1658715,3.5,4.5,English,Rebecca,Scherm,13,-1
1659550,2.8,4,Film,Candace,Moore,5,33.3333
1660233,3.3,4.4,Computer Science,Alex,Halderman,8,66.6667
1660492,2.4,4.8,Not Specified,Lawrence Joseph,Sanna,8,-1
1661204,3,4.5,Spanish,Elenacamara,Eguinoa,2,-1
1661217,4,3.1,Mathematics,Christopher,Lyons,4,-1
1661237,0,0,Entrepreneurship,Doug,Neal,0,-1
1661486,3.2,4.8,English,Tessa,Brown,5,-1
1661772,3.5,4.3,Genetics,Anuj,Kumar,13,75
1661889,2.8,3.9,Greek,Despina,Margomenou,12,60
1662019,4,3,Computer Science,Zeeshan,Syed,1,-1
1662192,3.3,3.8,English,Stephanie,Douglass,6,-1
1662498,0,0,Physics,Mike,Melnichuc,0,-1
1664131,3,2.5,Statistics,Shuheng,Zhou,2,0
1666249,2.1,4.4,Social Work,Scott,Weissman,8,-1
1666418,4,3,English,Emily,Howard,1,-1
1667103,3,4.8,Spanish,Sara,Cuenca,2,-1
1667844,2.6,3.7,Civil Engineering,Scott,Maxwell,5,-1
1667993,1.3,4.8,Business,Joseph,Walls,3,-1
1669246,4,4.5,Mathematics,Kevin,Carde,1,-1
1669247,2.5,3.3,English,Jenny,Kohn,2,-1
1669700,2,4,English,Sarah,Linwick,1,-1
1669887,3,5,Economics,David,Lam,1,-1
1670130,0,0,Engineering,Amy,Congor,0,-1
1670141,1.3,5,Korean,Hunjin,Jung,10,100
1670580,4.3,4.5,English,Nania,Lee,4,-1
1670581,3,4,English,Akil,Kumarasamy,1,-1
1670584,0,0,English,Bashir,Samiya,0,-1
1670585,3,4.8,English,Samiya,Bashir,3,-1
1670586,2.5,4.3,English,Russell,Brakefield,22,100
1673392,1,5,Psychology,Jen,Goldschmied,2,-1
1673736,3,3.3,Mathematics,David,Speyer,12,100
1673776,3.3,2.8,English,Carlus,Henderson,6,0
1674311,2.8,4.9,Asian Studies,Ayaka,Sogabe,8,100
1674452,2,5,Anthropology,Judith,Irvine,1,-1
1674726,4,4.5,Philosophy,Dmitri,Gallow,1,-1
1674949,0,0,Classical Studies,Evangeline,Lyons,0,-1
1675530,0,0,Anthropology,Shaun,Lynch,0,-1
1676214,0,0,American Studies,Howard G,Kimewon,0,-1
1676670,3,4,Aerospace Studies,Anouck,Girard,11,100
1678056,3,4.5,Italian,Francesca,Minonne,2,-1
1678059,1.7,4.5,Oceanography,Brian,Arbic,18,100
1678694,1.3,2.8,Geology,Maria,Cruz Da Silvia Castro,4,0
1679223,2.4,4.5,Environmental Science,Nathan,Sheldon,8,-1
1679314,0,0,Nursing,Marisa,Ferrari,0,-1
1679699,2.3,3.9,Women's Studies,Ruby,Tapia,18,100
1679769,3.1,3.9,Mechanical Engineering,Eric,Johnsen,7,-1
1679932,3.3,4.8,Philosophy,Charles,Sebens,3,-1
1679973,0,0,Art,Jonathan,Lockhart,0,-1
1680040,0,0,English,Joseph,Cialdella,0,-1
1681060,2,4,English,Matthew,Oches,2,-1
1681147,3,3,Chemistry,William,Pomerantz,1,-1
1681153,0,0,Education,Latisha,Ross,0,-1
1681585,1.3,4.7,Foreign Languages,Ali,Ekhteyar,3,-1
1681703,0,0,Philosophy,Daniel,Little,0,-1
1681705,0,0,Sociology,Greta,Kippner,0,-1
1682960,2.7,4,Sociology,Renee,Anspach,9,75
1686418,2,4.5,Psychology,Dijon,Hill,1,-1
1686845,2.6,4.3,Accounting,Cathy,Shakespeare,5,100
1688120,2.5,4.6,Mathematics,David,Renardy,8,-1
1690057,2.5,3.5,Sports Management,Mark,Rosentraub,2,100
1690340,0,0,English,Monica,Faygan,0,-1
1691099,4.7,3.8,Electrical Engineering,Juan,Rivas,6,-1
1691579,4,2.5,English,Lisa,Jong,1,-1
1693377,2.3,2.6,Chemistry,Chris,Taylor,4,-1
1698174,2.8,4.3,Mathematics,Karl,Liechty,13,-1
1698585,2,5,Psychology,Cathleen,Clerkin,2,-1
1698697,4,1.7,Mechanical Engineering,William,Schultz,11,20
1699499,3.4,4.9,Economics,Adam,Dearing,11,85.7143
1700133,2.8,3.4,Industrial Engineering,Richard,Hughes,8,40
1700603,2,5,Music,Arian,Khaefi,1,-1
1700794,0,0,Business,Jon,Levy,0,-1
1701892,2.7,3,Communication Studies,Emily,Falk,13,-1
1703015,2.6,2.8,Judaic Studies,Shachar,Pinsker,10,50
1704173,4.3,4.4,Chemical Engineering,Timothy,Scott,16,50
1706298,3.5,3.3,Mechanical Engineering,Kira,Barton,11,100
1707386,2,4.5,Art,Janie,Paul,1,-1
1707465,3,4.3,Philosophy,Ishani,Maitra,15,87.5
1707497,1,5,Nursing,Martha,Funnell,1,-1
1707531,0,0,Psychology,Orion,Mowbray,0,-1
1707698,3.4,4,History,Anne,Berg,28,85.7143
1707731,2,4.5,Communication Studies,Danielle,De La Mare,1,-1
1707757,2.3,2,African-American Studies,Ronald,Woods,6,0
1708185,3.6,4.3,Mathematics,Dusty,Grundmeier,10,100
1708607,0,0,Economics,Eric,Chyn,0,-1
1708664,1.5,5,Residential College,Sarah,Sutter,2,-1
1708676,1,4.5,Biology,Theresa,Ong,1,-1
1708679,2.4,3.3,Film,Matthew,Solomon,20,62.5
1708742,1.5,3,Psychology,Patty,Kuo,2,-1
1708770,3.5,3.3,Communication Studies,Josh,Pasek,18,100
1709173,4,4.8,Mathematics,Matthew,Satriano,3,-1
1709453,4,1.7,Mathematics,Ruochuan,Liu,5,-1
1709694,3.8,3.9,Public Policy,Yazier,Henry,18,60
1709957,3,4.4,Economics,Shaun,McRae,6,-1
1710077,3.3,4.6,English,Jessica,Young,19,-1
1710224,2.7,3.8,Spanish,Anna,Mester,3,-1
1710455,3.3,4.4,Molecular/Cellular/Dev Biology,Stefan,Walter,4,-1
1710554,3,3.5,Biology,Zepeng,Yao,1,-1
1710751,3.2,4.1,Psychology,Sara,Konrath,6,-1
1710838,3,1.8,English,Lionel,Beasley,2,-1
1710960,2,4.8,Information Science,Finn,Brunton,2,-1
1711863,2,4.2,Natural Resources,Josh,Newell,3,-1
1712622,1.7,5,Music,Robert,Swedberg,3,100
1712886,3,4.7,Mathematics,Dani,Neftin,3,-1
1712973,2,5,Psychology,"Richard ""rick""",Price,1,-1
1712974,2.4,4.9,Marketing,Srinivasaraghavan,Sriram,5,100
1712975,2,4.5,Entrepreneurship,Moses,Lee,2,100
1713858,4.1,2.5,English,Daniel,Keane,7,14.2857
1714298,3.5,3.5,Biology,Andrzej,Wierzbicki,25,75
1719899,4,4.8,English,Matt,Bell,2,-1
1723443,0,0,Biology,Catherine,Bach,0,-1
1723877,0,0,Mathematics,Khalid,Bou-Rabee,0,-1
1724394,4.7,3,Mathematics,John,Schotland,3,-1
1724666,2,2,Political Science,Sherman,Puckett,2,-1
1729144,2.3,3.7,Social Work,Bill,Vanderwill,3,100
1729312,4,5,Biology,Scott,Herron,1,-1
1729315,2,5,Biology,Matt,Pierle,1,-1
1730325,0,0,Medicine,John,McGillicuddy,0,-1
1730505,3.3,3.7,Mathematics,Brad,Hinesman,6,-1
1731033,2,4.8,Music,Aaron,Berofsky,2,100
1731034,0,0,Music,Yehonatan,Berick,0,-1
1731035,3,4.3,Music,Stephen,Shipps,5,100
1731036,0,0,Music,Andrew,Jennings,0,-1
1731038,0,0,Music,Anthony,Elliott,0,-1
1731558,0,0,Communication Studies,Benjamin,Shanus,0,-1
1732387,3,4.5,Electrical Engineering,Anthony,England,1,-1
1732495,3.5,4,Economics,Edith,Ostapik,2,-1
1734971,3.4,4.7,Arabic,Tara,Beebani,7,100
1735363,3,4.6,English,Angela,Berkley,25,88.2353
1735434,2.8,4.3,Anthropology,Abigail,Bigham,8,100
1736658,2,5,Japanese,Satoko,Tsuda-Petty,1,-1
1738027,3.2,4.8,Electrical Engineering,Demosthenis,Teneketzis,4,100
1738895,2.9,2.9,Psychology,J. Wayne,Aldridge,18,-1
1740593,2.8,4.3,English,Mary,Beckman,4,-1
1741233,2,4.4,Turkish,Nilay,Sevinç,7,-1
1741250,2.6,4.7,Materials Engineering,Manos,Kioupakis,9,100
1741885,4,2.8,Spanish,Rodrigo,Toromoreno,3,-1
1742087,0,0,Not Specified,Kelley,Gottschang,0,-1
1742169,3,5,Mathematics,Dana,Suttman,4,-1
1742221,2,3,Religion,Daniel,Ramirez,1,-1
1742446,3.5,4.9,English,James,Kusher,4,-1
1743606,2,5,Linguistics,Eric,Brown,1,-1
1745066,3,5,Communication Studies,Candice,Haddad,1,-1
1746089,0,0,English,Michael,Rinaldo,0,-1
1746564,2.8,3.4,Mathematics,Shifra,Reif,19,-1
1746614,0,0,English,Chinyere,Uzogara,0,-1
1747171,2.5,2.5,Economics,Yaron,Lahav,4,-1
1748021,2.4,2.6,Business,Noel,Tichy,3,100
1749589,3.5,1.8,Economics,Daniel,Wilson,2,-1
1749782,0,0,Not Specified,Barbara,Boland,0,-1
1750016,3.5,5,Physics,Tom,Schwarz,13,90
1750391,0,0,Chemistry,James,Clayton,0,-1
1751395,2.5,2.7,Psychology,Rona,Carter,35,40
1752222,0,0,Electrical Engineering,Tal,Carmon,0,-1
1752914,2.8,4.9,Mathematics,Bogdan,Vioreanu,8,-1
1753415,4,3.4,English,Sarah,Allison,4,-1
1754062,2.5,4,Art History,Christiane,Gruber,10,33.3333
1754941,2.6,4.1,Chemistry,Julie,Biteen,38,58.8235
1755146,3.8,4.7,Electrical Engineering,David,Blaauw,5,-1
1755977,3.2,3.4,Classics,Donald,Sells,36,85.7143
1756492,1.5,4.3,Environmental Science,Shelie,Miller,12,-1
1757045,4,2.5,Not Specified,Martha,Schulte-Nafeh,18,0
1758844,2.6,3.6,Computer Science,Emily,Provost,9,75
1759701,3,4.4,Chemistry,Pavel,Nagorny,30,90.9091
1759785,2.7,4.9,Mathematics,Michael,Dabkowski,21,-1
1761194,2.9,2.7,Mathematics,Volker,Elling,11,-1
1761539,2,3,Kinesiology,Jennifer,Zdroik,1,-1
1764843,2.3,3.5,Electrical Engineering,Heath,Hofmann,13,66.6667
1765200,2.8,3.8,French,Camille,Hasle,4,-1
1765292,3.3,3.5,Business,Gerald,Peterson,3,-1
1765617,3.5,4.6,English,Jaimien,Delp,33,89.4737
1767744,2.5,4.8,Arabic,Dan,Zitnik,2,100
1768884,2,4.3,Mathematics,Chris,Fraser,2,-1
1769084,3,5,Psychology,Abigail,Stewart,1,100
1769519,1,5,Classics,Maria,Hadjipolycarpou,1,-1
1772873,2.9,5,English,Patrick,Barry,16,-1
1773797,0,0,Chemistry,Chuan,Leng,0,-1
1774063,4,5,Electrical Engineering,Mona,Jarrahi,1,-1
1774508,2,4.5,English,Burke,Hilsabeck,2,-1
1774527,2.7,4.8,Philosophy,Maria,Aarnio,3,100
1775005,5,1,Landscape Studies,Beth,Diamond,1,-1
1775038,3.5,4.5,Philosophy,Tad,Schmaltz,4,-1
1775331,1,5,English,Jesse,Carr,2,-1
1776019,3.8,4.9,Mathematics,Scott,Schneider,22,94.7368
1776144,4,3.1,Economics,Elyce,Rotella,43,47.3684
1777156,3.8,3.9,Classics,Andrea,Brock,4,100
1777467,2.5,4.5,Spanish,Maria Esther,Blanco,8,100
1777525,2.6,3,Political Science,Brian,Min,5,100
1777617,2.3,4.7,English,Jamie,Jones,6,-1
1777711,2.8,5,English,Liliana,Naydan,4,-1
1777852,3.8,3.5,Philosophy,Ira,Lindsay,4,-1
1778536,3,3.7,Spanish,Juan Carlos,Santos,3,-1
1778541,1,5,Management,Chris,Myers,1,-1
1778942,3.3,4.1,Psychology,Natalie,Tronson,10,75
1779389,3.3,3,American Lng/Culture Institute,Lisa,Nakamura,4,50
1779390,2,4.2,Kinesiology,Adriana,Phelan,6,75
1779407,3,5,Business Administration,Leigh,Tost,1,-1
1779416,4,4,Mathematics,Burhan,Sadiq,1,-1
1779449,3.5,4.8,English,Akiva,Gottlieb,6,-1
1779917,3.1,5,English Language & Literature,Julia,Hansen,7,100
1780205,2.7,4.5,English,William,Stroebel,3,100
1780251,1,3.8,Art,Franc,Nunno-Quarcoo,3,-1
1784326,3,4.1,Electrical Engineering,Jerzy,Kanicki,54,93.5484
1785030,2.4,4.6,Chemistry,Dominika,Zgid,14,100
1785831,3.8,4.3,Chemical Engineering,Greg,Thurber,20,100
1787414,2,4.9,Ecology & Evolutionary Biology,Stephen,Smith,16,100
1791776,2,4.5,Education,Diane,Larsen-Freeman,1,-1
1791983,4.3,4,Mathematics,Mark,Rudelson,3,66.6667
1792866,2.3,1.8,English,Yamil,Avivi,3,-1
1792934,2.3,4,English,Molly,Parsons,4,-1
1793001,2.6,5,Engineering,Shanna,Daly,5,100
1795789,2.6,4.1,Chemistry,Joseph,Braymer,5,-1
1796410,4.7,1.6,Information Science,Yuhang,Wang,3,0
1796675,3,3.8,Mathematics,Evelyn,Lunasin,2,-1
1797082,3.8,3,Chemistry,Brent,Martin,14,100
1797273,2,4.8,Arabic,Wijdan,Alsayegh,23,100
1797400,3.5,5,German,Peter,McIsaac,2,100
1798100,2.7,4.4,Philosophy,Bryan,Parkhurst,7,-1
1798424,2,1.9,Materials Engineering,Pierre,Poudeu,4,-1
1798450,3.8,2,Political Science,Rocio,Titiunik,5,0
1798542,1,5,Yiddish,Mary,Nachazel,1,-1
1799056,2.5,3.8,Epidemiology,Sofia,Merajver,2,0
1802236,3,4.7,Finance,Paolo,Pasquariello,3,100
1805014,4.1,3.2,Aerospace Studies,Mirko,Gamba,17,0
1805566,0,0,English,Mary,Daniels,0,-1
1806098,2.5,4.5,Anthropology,Maureen,Devlin,17,100
1806527,4,5,Architecture,Perry,Kulper,1,-1
1807370,1,3.8,Languages,Ranjanpreet,Nagra,3,-1
1808016,3.4,1.9,Materials Engineering,Brian,Love,16,33.3333
1808188,3.5,2.9,Biology,Daniel,Klionsky,10,50
1808274,4.7,1.2,Statistics,Dalibor,Volny,3,-1
1808501,2.7,2.7,Economics,Jing,Cai,9,-1
1808854,3.3,3.1,Computer Science,Grant,Schoenebeck,8,50
1809190,2.8,3.1,Anthropology,John,Kingston,14,45.4545
1809203,2,5,Psychology,Taylor,Leath,1,-1
1809249,2,5,Astronomy,Jordan,Zastrow,1,-1
1809651,3.2,2.8,Anthropology,Brent,Pav,10,-1
1809675,3.3,4.5,English,Jennifer,Tomscha,3,-1
1809949,4,2,Arabic,Aisha,Moinuddin,1,-1
1810025,2.4,4.5,Spanish,Nicholas,Henriksen,12,100
1810258,2.3,5,Biology,Rafiqa,Ameziane,14,90
1810751,3.3,2,English,Rebecca,Manery,9,12.5
1810753,2.9,4,Mathematics,Ashwini,Aroskar,15,-1
1811257,2.2,2.8,Engineering,Rick,Niciejewski,39,33.3333
1811517,2.7,4.3,Business,Nancy,Kotzian,7,100
1811541,2.3,4.5,English,Cordelia,Zukerman,4,-1
1811584,3,4.7,Architecture,Jennifer,Harmon,3,-1
1811780,5,5,Arabic,Cheng-Wei,Lin,1,-1
1812299,3.5,2.8,Economics,Martha,Bailey,2,-1
1812450,2.4,5,English,Michael,Schoenfeldt,5,100
1812802,1,5,German,Landon,Little,1,-1
1813078,3,4.9,Mathematics,Daniel,Fiorilli,4,-1
1816611,3.4,4.4,Physics,Jeff,McMahon,10,100
1816616,2,4.5,Nuclear Engineering,John,Foster,1,-1
1817214,3.6,4,Mathematics,Seth,Marvel,5,-1
1820172,3,4,Political Science,Valenta,Kabo,1,100
1824470,3.6,2.9,Mathematics,Morgan,Brown,7,-1
1825671,1,4.5,Ecology & Evolutionary Biology,Robert,Fahey,1,-1
1825683,1.5,4.5,English,Laura,Miles,2,-1
1826092,4,5,Anthropology,Craig,Wuthrich,1,-1
1826489,2,4,History,Uljana,Feest,1,-1
1826872,3.3,4.4,Mathematics,Kartik,Prasanna,6,100
1827182,2.2,4.5,Mathematics,Dondi,Ellis,18,100
1827700,3,5,Mathematics,Peter,Scott,5,66.6667
1828014,0,0,History,Ronit,Stahl,0,-1
1828096,1,5,Languages,Montatip,Krishnamra,2,-1
1829317,0,0,Medicine,Rajesh,Mangrulkar,0,-1
1829803,3,5,Economics,Matias,Cattaneo,1,-1
1830727,2.1,5,Computer Science,Joseph,Damiani,7,100
1833048,4.3,1.3,Not Specified,Jason,Mitchell,3,-1
1833070,3,4.5,English,Gail,Gibson,1,-1
1833272,2.4,5,English,Rocco,Samuele,5,-1
1833810,3.2,4.3,English,Stephen,Spiess,6,-1
1833929,0,0,History,Huan,Hernandz,0,-1
1835666,2,4.8,Languages,Rohit,Rana,3,100
1835748,2.3,5,English Language & Literature,Dana,Nichols,29,93.75
1836652,4,3.8,Architecture,Andrew,Daley,2,-1
1837001,3.3,3.8,Economics,Assaf,Zimring,12,-1
1838005,0,0,Computer Science,Sam,Beane,0,-1
1839198,3.4,4.8,Electrical Engineering,Becky,Peterson,10,100
1839357,4,3.5,Environmental Science,Michael,Fainter,1,-1
1839741,3,4,Sociology,Kiyoteru,Tsutsui,1,100
1839900,0,0,Mathematics,Derek,Wood,0,-1
1839981,0,0,Yiddish,Aaron,Nadiv,0,-1
1839999,3.2,4.3,Mathematics,Robert,Megginson,4,50
1840701,3,5,Natural Resources,Jennifer,Johnson,1,-1
1841057,2,4.2,Information Science,Lija,Hogan,4,100
1841322,2,5,French,Benjamin,Ireland,18,100
1841877,3,3,Finance,Serhiy,Kozak,4,-1
1842050,2,4.3,English,Anna,Knutson,4,-1
1842305,2.8,4.9,Asian Studies,Qiuli,Zhao,18,100
1842572,3.4,3.9,Residential College,Solange,Munoz,5,-1
1843126,3.2,3.9,Business,Jim,Walsh,6,100
1843699,4,3.5,Anthropology,Carrie,Brezine,1,-1
1848373,3.5,5,Spanish,Kairos,Marquardt,4,-1
1848833,3.3,2.5,Political Science,Christian,Davenport,9,40
1849059,2.7,5,Engineering,Nilton,Renno,3,100
1849278,2,5,Electrical Engineering,Erik,Miehling,1,-1
1849364,3.4,4.2,History,Gabrielle,Hecht,12,100
1849907,2.9,4.9,Civil Engineering,Branko,Kerkez,13,100
1851338,5,5,English,Christopher,Barnes,1,-1
1851797,3,3.7,French,Ramona,Uritescu-Lombard,6,100
1852106,2,3.8,Electrical Engineering,Almantas,Galvanauskas,2,-1
1852862,2.2,3.8,Mathematics,Tyler,Foster,4,-1
1853846,2.6,4.3,Spanish,Marya,Green-Mercado,5,-1
1853851,3,3.6,Mathematics,Nina,White,4,-1
1854493,3.5,2.8,Education,Bob,Bain,2,-1
1855755,2.5,4.6,Political Science,Charles,Adside Iii,33,86.6667
1855955,1.6,4.4,Medicine,Powel,Kazanjian,7,100
1856315,0,0,Biomedical,James,Grotberg,0,-1
1857552,3.7,3.5,Chemistry,James,Devery,6,100
1857893,3,4.7,Computer Science,Michael,Cafarella,11,100
1858499,2.2,4.5,Residential College,Henry,Greenspan,4,100
1858500,2,4.3,Hebrew,Yael,Statman,3,0
1858887,4,4,Environmental Science,Marc,Gaden,1,100
1859673,2.5,5,History,Adam,Johnson,2,100
1859706,2.3,4.1,Mathematics,Alexander,Duncan,6,-1
1859842,3.6,3.9,Electrical Engineering,Mark,Kushner,10,66.6667
1860136,1.8,5,Mathematics,Keith,Galvin,6,-1
1860397,3,4.8,Mathematics,Alex,Leaf,3,-1
1863510,0,0,Public Health,Scott,Greer,0,-1
1863948,0,0,Social Work,Claudette,Grinell-Davis,0,-1
1864019,3,4.8,Economics,Deniz,Selman,3,100
1864054,2.5,4.4,Entrepreneurship,Len,Middleton,8,100
1864590,4.3,3.4,English,Adam,Sneed,8,66.6667
1865331,4.5,3,Chemistry,Samuel,Esarey,2,0
1865346,3.5,5,Engineering,Luke,Stevens,2,-1
1865358,2.8,3.1,Women's Studies,Carol,Boyd,5,-1
1865390,2,4.5,Accounting,Jordan,Schoenfeld,1,-1
1866937,3,4.5,German,Cilli,Pogodda,1,-1
1867133,2.3,4.8,Industrial Engineering,Cong,Shi,18,100
1867911,2.6,4.9,Engineering,Christian,Casper,8,100
1868062,1.5,5,Physics,Michele,Papucci,2,100
1868063,0,0,Physics,Hui,Deng,0,-1
1868257,3.6,2,Electrical & Comp. Engineering,Ian,Hiskens,7,0
1868475,2,4.3,Literature,Alexander,Weinstein,3,100
1868645,2.7,4.5,Naval Architecture,Matt,Johnson-Roberson,12,100
1869458,3.7,4.3,Microbiology,Thomas,Moore,7,100
1870307,1,4.5,Public Policy,Joshua,Hausman,1,-1
1870488,1.5,5,Chemistry,Alex,Nett,2,-1
1871108,0,0,Ecology & Evolutionary Biology,Bryan,Juarez,0,-1
1872529,3.5,3.1,Mathematics,Ian,Shipman,15,-1
1872765,0,0,Communication Studies,Darren,Stevenson,0,-1
1872899,0,0,Civil Engineering,Lidia,Kostyniuk,0,-1
1873139,1,5,Information Science,Dharma,Akmon,1,-1
1873182,1,5,Italian,Mattia,Beghelli,1,-1
1873390,0,0,Mathematics,Adam,Kaye,0,-1
1874547,0,0,French,Aline,Rogg,0,-1
1875532,2.3,4.7,Asian Studies,Emily,Emily Wilcox,7,100
1875574,2.3,4.7,Comparative Literature,Charles,Gueboguo,6,-1
1875772,1.9,4.3,Biochemistry,Ruthanne,Nichols,12,100
1879257,0,0,Nuclear Engineering,Lumin,Wang,0,-1
1880321,0,0,Mathematics,Bryan,Nevarez,0,-1
1880557,2,5,Mathematics,Ricky,Liu,1,-1
1881609,3.2,2.2,Mathematics,Aynur,Bulut,26,-1
1883192,2.9,3.6,Film,Veerendra,Prasad,11,75
1883488,2,3,Electrical Engineering,John,Nees,1,-1
1883628,1.9,3.3,Architecture,Doug,Kelbaugh,9,33.3333
1884345,2.8,3.8,Anthropology,Mike,McGovern,4,100
1884598,3,4.5,Chemistry,James,Bour,1,-1
1885069,3,3.8,Physics,Luming,Duan,4,50
1885277,2.8,3.4,Mathematics,Francesca,Gandini,4,-1
1885938,3.3,4,Computer Science,Jason,Mars,8,50
